189,235__Inj_L_Set_4_Maf_D07.fsa,119,119,238,238,**,**,141,141,245,250,313,313,130,130,246,246,116,116,247,249,**,**
190,236__Inj_L_Set_4_Maf_D08.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,244,246,116,116,247,247,316,316
191,237__Inj_L_Set_4_Maf_D09.fsa,119,119,238,238,473,473,141,141,250,250,311,311,130,130,246,246,116,119,247,249,316,316
192,238__Inj_L_Set_4_Maf_D10.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,244,246,119,119,247,249,316,316
193,239__Inj_L_Set_4_Maf_D11.fsa,119,119,238,238,**,**,141,141,245,250,**,**,130,130,244,246,116,116,247,247,**,**
194,240__Inj_L_Set_4_Maf_D12.fsa,119,119,238,238,**,**,141,141,245,250,311,313,130,130,246,246,116,116,249,249,**,**
195,242__Inj_L_Set_4_Maf_E02.fsa,119,119,238,238,**,**,141,141,245,250,**,**,130,,244,246,116,116,**,**,**,**
196,245__Inj_L_Set_4_Maf_E05.fsa,119,119,238,238,**,**,141,141,**,**,311,311,130,130,**,**,116,116,247,249,**,**
197,248__Inj_L_Set_4_Maf_E08.fsa,119,119,238,238,**,**,141,141,245,250,311,311,130,130,246,246,116,116,247,249,316,
198,249__Inj_L_Set_4_Maf_E09.fsa,119,119,238,238,473,473,141,141,245,245,311,311,130,130,244,246,116,116,247,249,316,
199,250__Inj_L_Set_4_Maf_E10.fsa,119,119,238,238,473,473,141,141,250,250,311,313,130,130,244,246,116,119,247,247,316,
200,251__Inj_L_Set_4_Maf_E11.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,246,246,116,116,247,249,316,316
201,252__Inj_L_Set_4_Maf_E12.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,244,244,119,119,247,247,316,316
202,253__Inj_L_Set_4_Maf_F01.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,244,244,116,119,247,249,316,316
203,254__Inj_L_Set_4_Maf_F02.fsa,119,119,238,238,473,473,141,141,245,245,311,311,130,130,244,246,116,116,247,247,316,316
204,255__Inj_L_Set_4_Maf_F03.fsa,119,119,238,238,**,**,141,141,245,250,311,311,130,130,244,246,116,116,247,249,**,**
205,256__Inj_L_Set_4_Maf_F04.fsa,119,119,238,238,473,473,141,141,245,245,311,311,130,130,244,246,116,119,247,247,316,316
206,257__Inj_L_Set_4_Maf_F05.fsa,119,119,238,238,473,,141,141,245,250,313,313,130,130,246,246,119,119,249,249,316,
207,258__Inj_L_Set_4_Maf_F06.fsa,119,119,238,238,473,473,141,141,250,250,311,311,130,130,244,246,116,116,247,249,316,316
208,259__Inj_L_Set_4_Maf_F07.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,244,246,116,119,247,247,316,316
209,260__Inj_L_Set_4_Maf_F08.fsa,119,119,238,238,473,473,141,141,245,250,313,313,130,130,246,246,116,119,247,247,316,316
210,261__Inj_L_Set_4_Maf_F09.fsa,119,119,238,238,**,**,141,141,245,250,**,**,130,130,244,244,116,119,**,**,**,**
211,262__Inj_L_Set_4_Maf_F10.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,244,246,116,116,247,247,316,316
212,263__Inj_L_Set_4_Maf_F11.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,246,246,116,116,247,249,316,316
213,264__Inj_L_Set_4_Maf_F12.fsa,119,119,238,238,473,473,141,141,250,250,311,311,130,,**,**,116,119,247,249,316,
214,265__Inj_L_Set_4_Maf_G01.fsa,119,119,238,238,473,473,141,141,245,245,311,311,130,130,244,244,116,116,247,247,316,
215,266__Inj_L_Set_4_Maf_G02.fsa,119,119,238,238,**,**,141,141,245,245,311,311,130,130,246,246,116,119,**,**,**,**
216,267__Inj_L_Set_4_Maf_G03.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,244,246,116,116,249,249,316,
217,268__Inj_L_Set_4_Maf_G04.fsa,119,119,238,238,**,**,141,141,245,250,311,311,130,130,244,246,116,116,**,**,**,**
218,270__Inj_L_Set_4_Maf_G06.fsa,119,119,238,238,**,**,141,141,245,245,311,313,130,130,244,246,116,119,247,249,**,**
219,272__Inj_L_Set_4_Maf_G08.fsa,119,119,238,238,**,**,141,141,245,250,311,311,130,130,244,246,116,116,247,247,**,**
220,273__Inj_L_Set_4_Maf_G09.fsa,119,119,238,238,**,**,141,141,245,250,311,311,130,130,246,246,116,119,247,247,316,
221,274__Inj_L_Set_4_Maf_G10.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,246,246,116,119,249,249,316,
222,275__Inj_L_Set_4_Maf_G11.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,246,246,116,119,247,249,316,
223,276__Inj_L_Set_4_Maf_G12.fsa,119,119,238,238,473,473,141,141,245,245,311,311,130,130,244,246,116,119,249,249,**,**
224,277__Inj_L_Set_4_Maf_H01.fsa,119,119,238,238,473,,141,141,245,245,311,311,130,130,244,244,116,116,247,249,**,**
225,278__Inj_L_Set_4_Maf_H02.fsa,119,119,238,238,**,**,141,141,245,245,311,313,130,130,246,246,116,119,247,247,316,
226,279__Inj_L_Set_4_Maf_H03.fsa,119,119,238,238,473,473,141,141,250,250,311,313,130,130,244,246,116,119,247,249,316,316
227,281__Inj_L_Set_4_Maf_H05.fsa,119,119,238,238,473,473,141,141,245,250,**,**,130,130,246,246,116,119,247,247,316,
228,282__Inj_L_Set_4_Maf_H06.fsa,119,119,238,238,**,**,141,141,245,250,311,313,130,130,246,246,116,119,247,247,316,
229,283__Inj_L_Set_4_Maf_H07.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
230,284__Inj_L_Set_4_Maf_H08.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,244,244,116,119,247,249,316,
231,285__Inj_L_Set_4_Maf_H09.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,244,246,116,119,247,249,316,316
232,286__Inj_L_Set_4_Maf_H10.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,246,246,116,116,247,247,316,316
233,287__Inj_L_Set_4_Maf_H11.fsa,119,119,238,238,**,**,141,141,**,**,**,**,130,130,244,246,**,**,247,249,**,**
234,288__Inj_L_Set_4_Maf_H12.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,244,244,116,116,247,247,316,316
235,289__Inj_L_Set_5_Maf_A01.fsa,119,119,238,238,473,473,141,141,245,246,311,313,**,**,**,**,119,119,247,249,316,316
236,290__Inj_L_Set_5_Maf_A02.fsa,119,119,238,238,473,473,141,141,250,250,311,313,130,130,**,**,116,116,247,247,316,316
237,292__Inj_L_Set_5_Maf_A04.fsa,119,119,238,238,473,473,141,141,245,245,311,313,**,**,**,**,116,116,247,247,316,316
238,293__Inj_L_Set_5_Maf_A05.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,**,**,116,116,247,249,316,316
239,294__Inj_L_Set_5_Maf_A06.fsa,119,119,238,238,473,473,141,141,245,245,311,311,130,,**,**,116,116,247,249,316,316
240,295__Inj_L_Set_5_Maf_A07.fsa,119,119,238,238,473,473,141,141,245,245,311,313,**,**,**,**,116,116,247,249,316,316
241,296__Inj_L_Set_5_Maf_A08.fsa,119,119,238,238,473,473,141,141,245,245,311,313,**,**,**,**,116,116,249,249,316,316
242,297__Inj_L_Set_5_Maf_A09.fsa,119,119,238,238,473,473,141,141,250,250,311,311,**,**,**,**,116,116,247,247,316,316
243,298__Inj_L_Set_5_Maf_A10.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,,**,**,116,116,247,247,316,316
244,300__Inj_L_Set_5_Maf_A12.fsa,119,119,238,238,473,473,141,141,250,250,311,311,**,**,**,**,116,116,247,249,316,316
245,301__Inj_L_Set_5_Maf_B01.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,246,246,116,116,249,249,316,316
246,302__Inj_L_Set_5_Maf_B02.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,244,246,116,116,247,249,316,316
247,303__Inj_L_Set_5_Maf_B03.fsa,119,119,238,238,473,473,141,141,245,245,311,311,130,130,244,246,116,116,247,247,316,316
248,304__Inj_L_Set_5_Maf_B04.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,244,246,116,116,247,247,316,316
249,305__Inj_L_Set_5_Maf_B05.fsa,119,119,238,238,473,473,141,141,250,250,311,313,130,130,244,246,116,116,247,249,316,316
250,306__Inj_L_Set_5_Maf_B06.fsa,119,119,238,238,473,473,141,141,250,250,311,313,130,130,244,246,116,116,247,249,316,316
251,308__Inj_L_Set_5_Maf_B08.fsa,119,119,238,238,**,**,**,**,**,**,**,**,130,130,**,**,119,119,**,**,**,**
252,309__Inj_L_Set_5_Maf_B09.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,244,246,116,116,247,249,316,316
253,311__Inj_L_Set_5_Maf_B11.fsa,119,119,238,238,473,473,141,141,250,250,311,313,130,130,246,246,116,116,247,249,316,316
254,312__Inj_L_Set_5_Maf_B12.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,244,244,116,116,247,247,316,316
255,313__Inj_L_Set_5_Maf_C01.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,244,246,116,116,247,247,316,316
256,314__Inj_L_Set_5_Maf_C02.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,244,246,116,116,247,249,316,316
257,315__Inj_L_Set_5_Maf_C03.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,244,246,116,119,247,247,316,316
258,316_SHOEMAKER_SET5_MAF_INJ_L_C04_D03.fsa,119,119,238,238,473,473,141,141,245,250,313,313,130,130,**,**,116,119,247,249,**,**
259,317__Inj_L_Set_5_Maf_C05.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,246,246,116,116,247,247,**,**
260,318__Inj_L_Set_5_Maf_C06.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,244,246,116,116,247,249,316,316
261,321__Inj_L_Set_5_Maf_C09.fsa,119,119,238,238,473,473,141,141,250,250,311,313,130,130,246,246,116,119,247,247,316,316
262,324__Inj_L_Set_5_Maf_C12.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,246,246,116,119,247,249,316,316
263,328_SHOEMAKER_SET5_MAF_INJ_L_D04_C03.fsa,119,119,238,238,473,473,141,141,246,250,311,311,130,130,244,246,116,116,249,249,316,
264,329__Inj_L_Set_5_Maf_D05.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,246,246,116,116,247,249,316,316
265,330_SHOEMAKER_SET5_MAF_INJ_L_D06_B03.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,244,246,116,119,247,247,316,
266,332__Inj_L_Set_5_Maf_D08.fsa,119,119,238,238,473,473,141,141,245,250,313,313,130,130,244,244,116,116,247,249,316,316
267,335__Inj_L_Set_5_Maf_D11.fsa,119,119,238,238,**,**,**,**,245,245,311,313,130,130,**,**,**,**,**,**,**,**
268,336__Inj_L_Set_5_Maf_D12.fsa,119,119,238,238,473,473,141,141,250,250,311,311,130,130,244,246,116,116,247,249,316,316
269,337__Inj_L_Set_5_Maf_E01.fsa,119,119,238,238,OL,,141,141,245,250,**,**,130,130,246,246,116,116,247,249,316,316
270,338__Inj_L_Set_5_Maf_E02.fsa,119,119,238,238,473,473,141,141,250,250,311,313,130,130,244,246,116,116,249,249,316,316
271,339__Inj_L_Set_5_Maf_E03.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,244,246,116,116,247,249,**,**
272,340__Inj_L_Set_5_Maf_E04.fsa,119,119,238,238,473,473,141,141,245,245,311,311,130,130,246,246,116,119,247,249,316,316
273,341_SHOEMAKER_SET5_MAF_INJ_L_E05_A03.fsa,119,119,238,238,473,473,141,141,245,250,313,313,130,130,244,246,116,116,247,249,316,316
274,342__Inj_L_Set_5_Maf_E06.fsa,119,119,238,238,473,473,141,141,245,245,311,311,130,130,244,246,116,116,247,247,316,316
275,343__Inj_L_Set_5_Maf_E07.fsa,119,119,238,238,473,473,141,141,250,250,311,311,130,130,244,246,116,116,247,249,316,316
276,344__Inj_L_Set_5_Maf_E08.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,244,244,119,119,247,247,316,316
277,345__Inj_L_Set_5_Maf_E09.fsa,119,119,238,238,473,473,141,141,250,250,311,311,130,130,244,246,116,116,249,249,**,**
278,347__Inj_L_Set_5_Maf_E11.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,244,246,116,116,247,247,**,**
279,350__Inj_L_Set_5_Maf_F02.fsa,119,119,238,238,473,473,141,141,250,250,311,313,130,130,244,244,116,116,247,249,316,316
280,353__Inj_L_Set_5_Maf_F05.fsa,119,119,238,238,473,473,141,141,250,250,311,313,130,130,246,246,116,116,**,**,316,316
281,354__Inj_L_Set_5_Maf_F06.fsa,119,119,238,238,473,473,141,141,250,250,311,313,130,130,244,246,116,116,247,249,316,316
282,356__Inj_L_Set_5_Maf_F08.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,246,246,116,119,247,247,316,316
283,357__Inj_L_Set_5_Maf_F09.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,244,244,116,116,247,247,316,316
284,358__Inj_L_Set_5_Maf_F10.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,246,246,116,116,247,249,316,316
285,359__Inj_L_Set_5_Maf_F11.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,244,246,116,119,247,247,316,316
286,360__Inj_L_Set_5_Maf_F12.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,244,246,116,119,247,249,316,316
287,362_SHOEMAKER_SET5_MAF_INJ_L_G02_H02.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,244,246,116,116,247,247,316,316
288,363__Inj_L_Set_5_Maf_G03.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,244,244,116,116,247,247,316,316
289,364__Inj_L_Set_5_Maf_G04.fsa,119,119,238,238,473,473,141,141,245,250,313,313,130,130,244,244,116,119,247,247,316,316
290,365__Inj_L_Set_5_Maf_G05.fsa,119,119,238,238,473,473,141,141,250,250,311,313,130,130,244,246,116,119,247,249,316,316
291,366__Inj_L_Set_5_Maf_G06.fsa,119,119,238,238,473,473,141,141,245,245,311,313,130,130,244,246,116,119,247,247,316,316
292,369__Inj_L_Set_5_Maf_G09.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,244,246,116,116,247,249,316,316
293,371__Inj_L3_L4_Set_1_Maf_A01.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,116,119,**,**,**,**
294,371__Inj_L_Set_1_Maf_A01.fsa,119,119,238,238,**,**,**,**,**,**,**,**,130,130,**,**,**,**,**,**,**,**
295,372__Inj_L3_L4_Set_1_Maf_A02.fsa,**,**,**,**,**,**,**,**,**,**,311,313,**,**,**,**,**,**,**,**,**,**
296,372__Inj_L_Set_1_Maf_A02.fsa,119,119,238,238,**,**,**,**,**,**,**,**,**,**,244,244,**,**,**,**,**,**
297,373__Inj_L3_L4_Set_1_Maf_A03.fsa,**,**,**,**,**,**,**,**,250,250,313,313,**,**,**,**,116,119,**,**,**,**
298,373__Inj_L_Set_1_Maf_A03.fsa,119,119,238,,**,**,**,**,**,**,**,**,130,,**,**,116,119,**,**,**,**
299,374__Inj_L3_L4_Set_1_Maf_A04.fsa,**,**,**,**,**,**,**,**,245,245,311,311,**,**,**,**,116,116,**,**,**,**
300,374__Inj_L_Set_1_Maf_A04.fsa,119,119,238,238,**,**,**,**,245,245,**,**,**,**,**,**,116,116,**,**,**,**
301,375__Inj_L3_L4_Set_1_Maf_A05.fsa,**,**,**,**,**,**,**,**,245,245,**,**,**,**,**,**,119,119,**,**,**,**
302,375__Inj_L_Set_1_Maf_A05.fsa,119,119,238,,**,**,**,**,**,**,311,313,130,,**,**,119,119,**,**,**,**
303,376__Inj_L_Set_1_Maf_A06.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
304,376__Inj_L3_L4_Set_1_Maf_A06.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
305,377__Inj_L3_L4_Set_1_Maf_A07.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
306,377__Inj_L_Set_1_Maf_A07.fsa,119,119,238,238,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
307,378__Inj_L3_L4_Set_1_Maf_A08.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
308,378__Inj_L_Set_1_Maf_A08.fsa,119,119,238,238,**,**,**,**,**,**,**,**,130,,**,**,**,**,**,**,**,**
309,379__Inj_L3_L4_Set_1_Maf_A09.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,116,116,**,**,**,**
310,379__Inj_L_Set_1_Maf_A09.fsa,119,119,238,238,**,**,**,**,**,**,**,**,130,,**,**,**,**,**,**,**,**
311,380__Inj_L3_L4_Set_1_Maf_A10.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,119,119,**,**,**,**
312,380__Inj_L_Set_1_Maf_A10.fsa,119,119,238,238,**,**,**,**,**,**,**,**,130,,**,**,**,**,**,**,**,**
313,381__Inj_L3_L4_Set_1_Maf_A11.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
314,381__Inj_L_Set_1_Maf_A11.fsa,119,119,238,,**,**,**,**,**,**,**,**,130,,**,**,**,**,**,**,**,**
315,382__Inj_L3_L4_Set_1_Maf_A12.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,116,116,247,249,**,**
316,383__Inj_L3_L4_Set_1_Maf_B01.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
317,383__Inj_L_Set_1_Maf_B01.fsa,119,119,238,238,**,**,**,**,**,**,**,**,130,,**,**,**,**,**,**,**,**
318,384__Inj_L3_L4_Set_1_Maf_B02.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,116,116,**,**,**,**
319,384__Inj_L_Set_1_Maf_B02.fsa,119,119,238,238,**,**,**,**,**,**,**,**,130,,**,**,116,116,**,**,**,**
320,385__Inj_L3_L4_Set_1_Maf_B03.fsa,**,**,**,**,**,**,141,141,245,250,311,313,**,**,**,**,116,116,**,**,**,**
321,385__Inj_L_Set_1_Maf_B03.fsa,119,119,238,238,**,**,**,**,245,250,311,313,130,130,244,244,116,116,**,**,**,**
322,386__Inj_L3_L4_Set_1_Maf_B04.fsa,**,**,**,**,**,**,141,141,245,246,311,313,**,**,**,**,116,116,**,**,**,**
323,386__Inj_L_Set_1_Maf_B04.fsa,119,119,238,238,**,**,**,**,245,246,311,313,130,130,**,**,116,116,**,**,**,**
324,387_Inj_L3_L4_Set_1_Maf_B05.fsa,**,**,**,**,**,**,141,141,245,250,311,311,**,**,**,**,116,116,**,**,**,**
325,387_Inj_L_Set_1_Maf_B05.fsa,119,119,238,238,**,**,**,**,245,250,311,311,130,130,244,246,116,116,**,**,**,**
326,388_Inj_L3_L4_Set_1_Maf_B06.fsa,**,**,**,**,**,**,141,141,245,245,311,311,**,**,**,**,116,119,247,247,**,**
327,388_Inj_L_Set_1_Maf_B06.fsa,119,119,238,238,473,473,141,141,245,245,311,311,130,130,244,246,116,119,247,249,316,
328,389_Inj_L3_L4_Set_1_Maf_B07.fsa,**,**,**,**,**,**,141,141,245,250,311,313,**,**,**,**,116,119,249,249,316,316
329,390_Inj_L3_L4_Set_1_Maf_B08.fsa,**,**,**,**,**,**,141,141,245,245,311,311,**,**,**,**,116,116,247,249,**,**
330,390_Inj_L_Set_1_Maf_B08.fsa,119,119,238,238,473,,141,141,245,245,311,311,130,130,244,244,116,116,247,249,**,**
331,391_Inj_L3_L4_Set_1_Maf_B09.fsa,**,**,**,**,**,**,141,141,245,250,311,313,**,**,**,**,116,119,247,247,**,**
332,391_Inj_L_Set_1_Maf_B09.fsa,119,119,238,238,**,**,141,141,245,250,311,313,130,130,244,246,**,**,247,247,**,**
333,392_Inj_L3_L4_Set_1_Maf_B10.fsa,**,**,**,**,**,**,**,**,245,250,311,311,**,**,**,**,116,116,247,247,316,316
334,392_Inj_L_Set_1_Maf_B10.fsa,119,119,238,238,473,473,**,**,245,250,311,311,130,130,244,244,116,116,247,247,316,
335,393_Inj_L_Set_1_Maf_B11.fsa,119,119,238,238,**,**,141,141,250,250,311,313,130,130,246,246,116,119,249,249,**,**
336,393_Inj_L3_L4_Set_1_Maf_B11.fsa,**,**,**,**,**,**,141,141,250,250,311,313,**,**,**,**,116,119,249,249,316,316
337,394_Inj_L3_L4_Set_1_Maf_B12.fsa,**,**,**,**,**,**,**,**,245,245,311,311,**,**,**,**,**,**,**,**,**,**
338,394_Inj_L_Set_1_Maf_B12.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
339,395_Inj_L3_L4_Set_1_Maf_C01.fsa,**,**,**,**,**,**,**,**,**,**,311,313,**,**,**,**,**,**,**,**,**,**
340,395_Inj_L_Set_1_Maf_C01.fsa,119,119,238,238,**,**,**,**,**,**,311,313,130,,**,**,**,**,**,**,**,**
341,396_Inj_L3_L4_Set_1_Maf_C02.fsa,**,**,**,**,**,**,141,141,250,250,311,311,130,130,**,**,116,116,247,247,**,**
342,396_Inj_L_Set_1_Maf_C02.fsa,119,119,238,238,473,473,141,141,250,250,311,311,130,130,244,246,116,116,247,247,316,316
343,397_Inj_L3_L4_Set_1_Maf_C03.fsa,**,**,**,**,**,**,141,141,245,250,311,313,**,**,**,**,116,119,**,**,**,**
344,397_Inj_L_Set_1_Maf_C03.fsa,119,119,238,238,**,**,**,**,245,250,311,313,130,130,244,246,116,119,**,**,**,**
345,398_Inj_L3_L4_Set_1_Maf_C04.fsa,**,**,**,**,**,**,**,**,245,245,311,313,**,**,**,**,116,116,**,**,**,**
346,398_Inj_L_Set_1_Maf_C04.fsa,**,**,**,**,**,**,**,**,245,245,311,313,**,**,**,**,**,**,**,**,**,**
347,399_Inj_L3_L4_Set_1_Maf_C05.fsa,**,**,**,**,**,**,141,141,245,250,311,313,**,**,**,**,116,119,247,247,316,316
348,399_Inj_L_Set_1_Maf_C05.fsa,119,119,238,238,473,473,141,141,245,250,311,313,130,130,244,246,116,119,247,247,**,**
349,400_Inj_L_Set_1_Maf_C06.fsa,119,119,238,238,473,473,141,141,250,250,311,311,130,130,246,246,116,116,247,249,**,**
350,400_Inj_L3_L4_Set_1_Maf_C06.fsa,**,**,**,**,**,**,141,141,250,250,311,311,130,,**,**,116,116,247,249,316,316
351,401_Inj_L3_L4_Set_1_Maf_C07.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
352,401_Inj_L_Set_1_Maf_C07.fsa,119,119,238,238,473,,**,**,**,**,**,**,130,130,244,246,**,**,**,**,**,**
353,402_Inj_L3_L4_Set_1_Maf_C08.fsa,**,**,**,**,**,**,141,141,250,250,311,313,**,**,**,**,116,116,247,247,**,**
354,402_Inj_L_Set_1_Maf_C08.fsa,119,119,238,238,**,**,**,**,250,250,311,313,130,130,244,246,116,116,247,247,**,**
355,403_Inj_L3_L4_Set_1_Maf_C09.fsa,**,**,**,**,**,**,141,141,245,250,313,313,**,**,**,**,116,116,247,249,316,316
356,403_Inj_L_Set_1_Maf_C09.fsa,119,119,238,238,473,,141,141,245,250,313,313,130,130,244,244,116,116,247,249,**,**
357,404_Inj_L_Set_1_Maf_C10.fsa,119,119,238,238,473,,**,**,**,**,**,**,130,130,244,244,**,**,**,**,**,**
358,404_Inj_L3_L4_Set_1_Maf_C10.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,244,244,**,**,**,**,**,**
359,405_Inj_L3_L4_Set_1_Maf_C11.fsa,**,**,**,**,**,**,141,141,245,250,311,313,130,,**,**,116,116,249,249,316,316
360,405_Inj_L_Set_1_Maf_C11.fsa,119,119,238,238,473,,141,141,245,250,311,313,130,130,244,246,116,116,249,249,316,
361,406_Inj_L_Set_1_Maf_C12.fsa,119,119,238,238,473,473,141,141,245,245,311,311,130,130,246,246,116,116,**,**,**,**
362,406_Inj_L3_L4_Set_1_Maf_C12.fsa,**,**,**,**,**,**,141,141,245,245,311,311,**,**,**,**,116,116,249,249,**,**
363,407_Inj_L3_L4_Set_1_Maf_D01.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
364,407_Inj_L_Set_1_Maf_D01.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
365,408_Inj_L3_L4_Set_1_Maf_D02.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
366,408_Inj_L_Set_1_Maf_D02.fsa,119,119,238,238,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
367,409_Inj_L3_L4_Set_1_Maf_D03.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
368,409_Inj_L_Set_1_Maf_D03.fsa,119,119,238,238,473,473,**,**,**,**,**,**,130,130,244,246,**,**,**,**,**,**
369,410_Inj_L3_L4_Set_1_Maf_D04.fsa,**,**,**,**,**,**,141,141,250,250,311,311,**,**,**,**,116,116,**,**,**,**
370,410_Inj_L_Set_1_Maf_D04.fsa,119,119,238,238,**,**,**,**,250,250,311,311,130,130,244,244,116,116,**,**,**,**
371,411_Inj_L_Set_1_Maf_D05.fsa,119,119,238,238,473,473,141,141,245,250,313,313,130,130,246,246,116,119,**,**,**,**
372,411_Inj_L3_L4_Set_1_Maf_D05.fsa,**,**,**,**,**,**,141,141,245,250,313,313,**,**,**,**,116,119,247,247,**,**
373,412_Inj_L3_L4_Set_1_Maf_D06.fsa,**,**,**,**,**,**,**,**,245,245,311,311,**,**,**,**,116,116,249,249,**,**
374,412_Inj_L_Set_1_Maf_D06.fsa,119,119,238,238,**,**,**,**,245,245,**,**,130,130,246,246,116,116,249,249,**,**
375,413_Inj_L3_L4_Set_1_Maf_D07.fsa,**,**,**,**,**,**,141,141,245,245,311,311,**,**,**,**,116,116,247,249,**,**
376,413_Inj_L_Set_1_Maf_D07.fsa,119,119,238,238,**,**,141,141,245,245,311,311,130,130,244,246,116,116,247,249,**,**
377,414_Inj_L_Set_1_Maf_D08.fsa,119,119,238,238,**,**,**,**,245,245,311,313,130,,**,**,**,**,**,**,**,**
378,414_Inj_L3_L4_Set_1_Maf_D08.fsa,**,**,**,**,**,**,141,141,245,245,311,313,**,**,**,**,116,116,247,247,**,**
379,415_Inj_L3_L4_Set_1_Maf_D09.fsa,**,**,**,**,**,**,141,141,245,250,311,311,130,,**,**,116,116,247,247,316,316
380,415_Inj_L_Set_1_Maf_D09.fsa,119,119,238,238,473,473,141,141,245,250,311,311,130,130,246,246,116,116,247,247,316,316
381,416_Inj_L3_L4_Set_1_Maf_D10.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
382,416_Inj_L_Set_1_Maf_D10.fsa,119,119,238,238,473,,**,**,**,**,**,**,130,,246,246,**,**,**,**,**,**
383,417_Inj_L3_L4_Set_1_Maf_D11.fsa,**,**,**,**,**,**,141,141,245,250,311,311,130,130,**,**,116,116,249,249,316,316
384,417_Inj_L_Set_1_Maf_D11.fsa,119,119,238,238,473,,141,141,245,250,311,311,130,130,246,246,116,116,249,249,**,**
385,418_Inj_L3_L4_Set_1_Maf_D12.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
