175,176__Inj_5_Set_3_Maf_G08.fsa,100,100,163,165,223,223,286,286,96,96,239,269,149,149,254,254,382,393,395,,,119,129,180,180,257,257
176,177__Inj_5_Set_3_Maf_G09.fsa,**,**,159,163,226,226,**,**,96,96,239,239,141,145,254,260,393,395,,,,129,129,**,**,257,257
177,178__Inj_5_Set_3_Maf_G10.fsa,106,112,163,163,223,223,286,286,96,96,269,269,141,149,254,258,386,388,,,,119,119,179,179,257,257
178,179__Inj_5_Set_3_Maf_G11.fsa,106,106,**,**,**,**,286,286,96,96,269,275,**,**,**,**,382,382,,,,117,119,180,180,257,257
179,180__Inj_5_Set_3_Maf_G12.fsa,100,112,**,**,**,**,286,286,96,96,239,269,**,**,**,**,388,391,393,,,117,117,180,180,257,257
180,181__Inj_5_Set_3_Maf_H01.fsa,106,106,169,169,223,223,286,286,96,96,239,239,141,145,254,254,380,384,388,,,119,119,179,180,257,257
181,182__Inj_5_Set_3_Maf_H02.fsa,100,112,159,169,223,226,**,**,96,96,239,269,143,149,254,254,380,382,,,,119,119,**,**,257,257
182,183__Inj_5_Set_3_Maf_H03.fsa,106,112,163,169,220,226,**,**,96,96,238,275,141,149,**,**,**,**,,,,119,119,180,180,257,257
183,184__Inj_5_Set_3_Maf_H04.fsa,106,108,169,169,223,226,**,**,96,96,239,269,143,153,256,258,388,407,,,,119,119,180,180,257,257
184,185__Inj_5_Set_3_Maf_H05.fsa,106,106,163,169,223,223,**,**,96,96,**,**,141,143,254,258,407,,,,,119,119,180,180,257,257
185,186__Inj_5_Set_3_Maf_H06.fsa,106,106,163,169,223,226,286,286,96,96,239,275,141,141,254,254,388,405,407,409,,117,129,180,180,257,260
186,187__Inj_5_Set_3_Maf_H07.fsa,106,106,165,169,223,223,286,286,96,96,269,269,141,145,254,254,405,407,,,,119,129,180,180,257,260
187,188__Inj_5_Set_3_Maf_H08.fsa,112,112,163,169,223,223,286,286,96,96,263,269,141,149,254,258,388,391,393,389,391,119,119,180,180,257,257
188,189__Inj_5_Set_3_Maf_H09.fsa,100,106,163,165,223,223,286,286,96,96,239,275,153,153,254,254,382,388,,,,117,119,180,180,257,257
189,190__Inj_5_Set_3_Maf_H10.fsa,92,106,**,**,**,**,286,286,96,96,269,275,145,149,256,256,382,393,395,,,119,129,180,180,257,257
190,191__Inj_5_Set_3_Maf_H11.fsa,100,112,**,**,**,**,286,286,96,96,239,239,**,**,**,**,386,388,,407,,119,129,180,180,257,257
191,192__Inj_5_Set_3_Maf_H12.fsa,112,112,**,**,**,**,286,286,96,96,239,269,**,**,**,**,382,382,,,,117,119,180,180,257,257
192,193__Inj_5_Set_4_Maf_A01.fsa,100,112,163,169,223,226,286,286,96,96,269,275,145,149,256,256,382,391,393,,,119,119,179,180,257,257
193,194__Inj_5_Set_4_Maf_A02.fsa,106,112,163,165,223,223,286,286,96,96,239,269,141,149,254,254,388,393,395,,,119,119,179,179,257,257
194,195__Inj_5_Set_4_Maf_A03.fsa,106,106,163,163,223,223,286,286,92,95,269,269,141,149,258,258,388,389,,,,119,129,**,**,257,257
195,196__Inj_5_Set_4_Maf_A04.fsa,**,**,**,**,**,**,**,**,94,95,**,**,**,**,253,256,**,**,,405,,119,129,180,180,257,257
196,197__Inj_5_Set_4_Maf_A05.fsa,106,108,163,163,223,226,**,**,96,96,239,275,141,141,254,256,386,388,,,,119,129,180,180,257,257
197,198__Inj_5_Set_4_Maf_A06.fsa,112,112,165,165,223,226,286,286,96,96,269,269,143,149,254,256,407,409,,,,117,117,**,**,257,257
198,199__Inj_5_Set_4_Maf_A07.fsa,100,112,163,163,223,226,**,**,96,96,239,275,143,143,254,256,382,384,,,,117,119,180,180,257,257
199,200__Inj_5_Set_4_Maf_A08.fsa,106,106,159,169,220,223,286,286,96,96,239,269,141,141,254,254,382,393,395,,,117,119,180,180,257,257
200,201__Inj_5_Set_4_Maf_A09.fsa,100,112,167,169,223,223,286,286,96,96,239,269,149,149,256,258,382,393,395,,,117,117,180,180,257,257
201,202__Inj_5_Set_4_Maf_A10.fsa,100,106,**,**,**,**,286,286,96,96,239,275,141,143,254,258,382,391,393,,,**,**,**,**,**,**
202,203__Inj_5_Set_4_Maf_A11.fsa,106,106,**,**,**,**,**,**,96,96,239,275,149,149,254,256,382,386,388,,,119,129,180,180,257,257
203,204__Inj_5_Set_4_Maf_A12.fsa,100,106,169,169,223,226,286,286,96,96,239,269,149,153,254,258,380,380,,,,119,127,179,180,257,257
204,205__Inj_5_Set_4_Maf_B01.fsa,106,108,163,169,223,223,286,286,96,96,269,275,149,149,254,254,391,393,403,,,119,127,**,**,257,257
205,206__Inj_5_Set_4_Maf_B02.fsa,100,100,165,169,220,223,286,286,96,96,239,239,141,145,254,256,382,386,388,,,117,119,**,**,257,257
206,207__Inj_5_Set_4_Maf_B03.fsa,100,106,165,169,226,226,286,286,96,96,239,275,149,153,254,254,405,407,,,,119,119,**,**,257,257
207,208__Inj_5_Set_4_Maf_B04.fsa,112,112,163,165,220,226,286,286,95,95,239,275,145,149,254,256,395,407,,395,,119,129,179,180,257,257
208,209__Inj_5_Set_4_Maf_B05.fsa,100,106,163,165,220,223,**,**,96,96,239,239,141,145,254,256,382,386,388,,,119,129,180,180,257,257
209,210__Inj_5_Set_4_Maf_B06.fsa,100,106,165,169,223,223,**,**,96,96,239,239,145,153,254,254,382,391,393,,,119,119,179,180,257,257
210,211__Inj_5_Set_4_Maf_B07.fsa,106,106,165,169,223,223,286,286,96,96,269,269,141,153,258,258,393,395,,,,117,119,179,179,257,257
211,212__Inj_5_Set_4_Maf_B08.fsa,106,106,169,169,223,226,**,**,96,96,239,269,149,153,254,254,388,407,,405,,117,129,180,180,257,257
212,213__Inj_5_Set_4_Maf_B09.fsa,100,100,163,163,220,223,286,286,96,96,239,239,141,145,254,256,382,388,,,,119,119,180,180,257,257
213,214__Inj_5_Set_4_Maf_B10.fsa,100,106,163,163,226,226,286,286,96,96,275,275,149,153,254,254,388,391,393,,,119,129,180,180,257,257
214,215__Inj_5_Set_4_Maf_B11.fsa,106,106,159,163,226,226,**,**,96,96,**,**,141,153,254,254,382,382,,,,129,129,180,180,257,
215,216__Inj_5_Set_4_Maf_B12.fsa,100,108,**,**,**,**,286,286,96,96,239,275,141,145,254,254,403,407,,,,119,119,180,180,257,257
216,217__Inj_5_Set_4_Maf_C01.fsa,112,112,163,165,223,223,286,286,96,96,269,275,145,149,254,258,388,391,393,,,117,119,179,180,257,257
217,218__Inj_5_Set_4_Maf_C02.fsa,106,112,163,165,223,226,286,286,96,96,239,269,141,149,254,254,388,388,,,,119,129,179,180,257,260
218,219__Inj_5_Set_4_Maf_C03.fsa,106,112,163,169,223,226,**,**,96,96,239,269,141,149,256,258,382,391,393,,,117,119,180,180,257,257
219,220__Inj_5_Set_4_Maf_C04.fsa,106,106,159,169,223,226,286,286,96,96,239,269,145,153,258,258,393,395,407,,,119,119,**,**,257,257
220,221__Inj_5_Set_4_Maf_C05.fsa,106,106,169,169,223,223,**,**,96,96,239,275,153,153,258,258,386,388,,393,,119,127,**,**,257,257
221,222__Inj_5_Set_4_Maf_C06.fsa,100,106,163,165,223,226,286,286,96,96,269,269,143,145,256,258,405,407,,,,119,119,180,180,257,257
222,223__Inj_5_Set_4_Maf_C07.fsa,100,106,163,169,223,226,286,286,96,96,269,269,141,141,254,254,393,395,405,395,,119,129,179,179,257,257
223,224__Inj_5_Set_4_Maf_C08.fsa,106,112,163,163,223,223,286,286,95,95,269,275,141,153,254,256,382,382,,,,119,129,180,180,257,257
224,225__Inj_5_Set_4_Maf_C09.fsa,100,100,163,169,223,226,**,**,96,96,**,**,141,153,254,256,382,393,395,,,117,119,179,180,257,257
225,226__Inj_5_Set_4_Maf_C10.fsa,106,106,163,169,223,223,286,286,96,96,269,269,141,141,254,254,382,391,393,,,117,117,180,180,257,257
226,227__Inj_5_Set_4_Maf_C11.fsa,96,96,163,167,223,226,286,286,96,96,269,275,141,141,254,254,382,382,,,,119,119,179,180,257,257
227,228__Inj_5_Set_4_Maf_C12.fsa,106,108,**,**,**,**,286,286,96,96,239,269,153,153,254,254,382,382,,,,119,119,180,180,257,257
228,229__Inj_5_Set_4_Maf_D01.fsa,106,106,163,169,223,226,286,286,96,96,239,269,145,149,256,256,380,391,393,,,119,129,180,180,257,257
229,230__Inj_5_Set_4_Maf_D02.fsa,96,106,163,163,223,223,286,286,96,96,239,269,141,141,254,258,382,405,407,,,119,119,**,**,**,**
230,231__Inj_5_Set_4_Maf_D03.fsa,96,112,163,165,223,223,**,**,96,96,239,269,141,149,254,258,382,382,,,,119,129,180,180,257,257
231,232__Inj_5_Set_4_Maf_D04.fsa,106,106,163,169,220,223,**,**,96,96,239,269,141,153,254,254,405,407,,405,,119,119,**,**,257,257
232,233__Inj_5_Set_4_Maf_D05.fsa,106,112,159,169,223,223,**,**,96,96,242,269,149,153,254,256,386,388,393,,,119,119,179,179,257,257
233,234__Inj_5_Set_4_Maf_D06.fsa,106,106,163,165,223,223,286,286,96,96,269,275,141,141,254,254,382,382,,,,119,129,180,180,257,260
234,235__Inj_5_Set_4_Maf_D07.fsa,100,106,159,169,223,226,**,**,96,96,269,269,141,143,258,258,395,397,,,,117,127,180,180,257,257
235,236__Inj_5_Set_4_Maf_D08.fsa,106,112,163,165,223,223,286,286,96,96,239,269,145,149,254,254,382,391,393,,,119,129,179,180,257,257
236,237__Inj_5_Set_4_Maf_D09.fsa,106,112,163,169,223,226,**,**,96,96,239,269,145,149,254,254,386,388,,,,119,119,180,180,257,257
237,238__Inj_5_Set_4_Maf_D10.fsa,106,106,169,169,223,226,286,286,96,96,269,269,141,153,254,258,407,409,,,,119,119,179,179,257,257
238,239__Inj_5_Set_4_Maf_D11.fsa,106,108,**,**,**,**,**,**,96,96,239,,149,153,256,258,382,382,,,,129,129,179,180,257,257
239,240__Inj_5_Set_4_Maf_D12.fsa,92,106,**,**,**,**,**,**,96,96,239,269,141,153,**,**,386,388,,,,119,119,180,180,257,257
240,241__Inj_5_Set_4_Maf_E01.fsa,106,112,169,169,223,226,286,286,96,96,239,269,141,145,254,258,393,395,,,,119,127,180,180,257,257
241,242__Inj_5_Set_4_Maf_E02.fsa,100,100,165,169,**,**,**,**,96,96,**,**,149,153,254,256,382,382,,,,119,129,**,**,257,257
242,243__Inj_5_Set_4_Maf_E03.fsa,106,112,163,169,223,223,286,286,96,96,239,269,141,149,254,256,382,386,388,,,127,129,180,180,257,257
243,244__Inj_5_Set_4_Maf_E04.fsa,100,110,167,169,226,226,**,**,96,96,239,275,149,153,254,256,382,393,395,395,,119,119,180,180,257,257
244,245__Inj_5_Set_4_Maf_E05.fsa,100,106,163,169,223,223,**,**,96,96,239,263,141,141,254,254,382,393,395,395,,117,119,180,180,257,257
245,246_SHOEM_SET4_INJ5_E06_F10.fsa,106,106,167,169,223,223,286,286,96,96,269,275,141,149,254,258,386,393,,,,119,129,180,180,257,257
246,247__Inj_5_Set_4_Maf_E07.fsa,100,112,163,163,223,226,**,**,96,96,**,**,145,149,254,254,382,382,,405,,119,119,180,180,257,257
247,248__Inj_5_Set_4_Maf_E08.fsa,106,106,167,169,220,226,**,**,96,96,239,269,141,149,254,254,391,393,405,393,,119,119,180,180,257,257
248,249__Inj_5_Set_4_Maf_E09.fsa,106,112,163,169,217,223,286,286,96,96,269,269,141,141,254,258,384,407,,OL,,119,129,180,180,257,257
249,250__Inj_5_Set_4_Maf_E10.fsa,96,106,163,169,223,226,**,**,96,96,269,269,141,149,258,258,382,382,,,,117,117,180,180,257,257
250,251__Inj_5_Set_4_Maf_E11.fsa,106,112,165,165,223,223,286,286,96,96,239,269,141,145,254,256,382,391,393,,,119,119,180,180,257,257
251,252__Inj_5_Set_4_Maf_E12.fsa,100,100,162,162,**,**,286,286,96,96,263,269,141,141,254,256,391,393,,,,119,119,179,179,257,257
252,253__Inj_5_Set_4_Maf_F01.fsa,106,106,169,169,223,223,286,286,96,96,239,239,141,145,254,254,380,405,,,,129,129,180,180,257,257
253,254__Inj_5_Set_4_Maf_F02.fsa,100,100,165,169,223,223,286,286,96,96,269,275,143,149,256,256,388,393,395,,,117,119,180,,257,
254,255__Inj_5_Set_4_Maf_F03.fsa,100,112,169,169,220,226,286,286,96,96,239,239,145,149,258,258,382,386,388,,,129,129,180,180,257,257
255,256__Inj_5_Set_4_Maf_F04.fsa,92,100,159,169,223,226,286,286,96,96,269,275,149,153,254,256,382,391,393,,,119,119,179,180,254,257
256,257__Inj_5_Set_4_Maf_F05.fsa,106,106,163,163,223,223,**,**,96,96,239,275,141,141,254,256,380,382,388,,,119,119,180,180,257,257
257,258__Inj_5_Set_4_Maf_F06.fsa,**,**,163,169,223,223,286,286,96,96,269,269,143,149,254,256,382,407,409,,,117,119,180,,257,257
258,259__Inj_5_Set_4_Maf_F07.fsa,106,112,159,167,223,223,286,286,96,96,239,275,141,149,254,258,382,388,,405,,119,129,179,180,257,257
259,260__Inj_5_Set_4_Maf_F08.fsa,100,106,169,169,223,226,286,286,96,96,269,269,141,149,254,258,382,388,,,,119,129,180,,257,257
260,261__Inj_5_Set_4_Maf_F09.fsa,100,106,169,169,223,223,**,**,96,96,**,**,141,149,254,254,388,388,,,,119,129,179,180,257,257
261,262__Inj_5_Set_4_Maf_F10.fsa,106,106,163,169,223,223,286,286,96,96,239,275,141,145,256,258,382,407,,,,119,129,179,180,257,257
262,263__Inj_5_Set_4_Maf_F11.fsa,100,106,167,169,223,223,286,286,96,96,239,269,141,141,254,254,382,382,,,,117,119,180,180,257,257
263,264__Inj_5_Set_4_Maf_F12.fsa,100,106,163,163,220,220,**,**,96,96,239,269,141,141,254,258,380,382,,,,117,119,179,180,257,257
264,265__Inj_5_Set_4_Maf_G01.fsa,106,112,163,169,223,226,286,286,96,96,239,269,149,153,254,254,388,403,405,,,117,119,180,180,257,257
265,266__Inj_5_Set_4_Maf_G02.fsa,100,106,163,163,223,226,**,**,96,96,239,275,141,149,258,258,382,382,,,,119,129,179,180,257,257
266,267__Inj_5_Set_4_Maf_G03.fsa,106,112,159,163,223,223,286,286,96,96,239,275,141,145,254,258,388,391,393,,,119,119,179,180,257,257
267,268__Inj_5_Set_4_Maf_G04.fsa,106,106,169,169,220,223,**,**,95,95,239,269,141,141,254,258,386,388,407,,,117,129,179,180,257,
268,269__Inj_5_Set_4_Maf_G05.fsa,100,112,163,163,223,223,286,286,93,95,239,269,141,143,254,254,382,407,409,405,,117,119,180,180,257,257
269,270__Inj_5_Set_4_Maf_G06.fsa,100,106,163,169,223,226,**,**,96,96,269,275,149,153,254,254,382,407,,,,119,127,180,180,257,257
270,271__Inj_5_Set_4_Maf_G07.fsa,100,106,169,169,220,223,**,**,96,96,269,269,143,149,254,258,382,382,,,,119,119,180,180,257,257
271,272__Inj_5_Set_4_Maf_G08.fsa,100,108,163,169,223,223,**,**,95,95,269,275,141,153,254,258,391,393,405,395,,117,119,180,180,257,257
272,273__Inj_5_Set_4_Maf_G09.fsa,100,106,159,169,220,223,286,286,96,96,269,275,141,149,254,258,382,393,395,388,,119,119,**,**,257,257
273,274__Inj_5_Set_4_Maf_G10.fsa,100,106,163,163,223,226,286,286,96,96,239,275,149,153,254,256,391,393,,,,117,129,179,180,257,257
274,275__Inj_5_Set_4_Maf_G11.fsa,100,106,163,169,223,226,**,**,96,96,239,275,141,153,254,258,405,407,,395,,117,129,180,180,257,257
275,276__Inj_5_Set_4_Maf_G12.fsa,112,112,**,**,**,**,**,**,96,96,239,269,145,149,254,254,388,393,395,,,119,129,180,180,257,257
276,278__Inj_5_Set_4_Maf_H02.fsa,106,106,163,169,223,223,286,286,96,96,269,275,143,149,254,254,380,382,403,,,127,129,179,180,257,257
277,279__Inj_5_Set_4_Maf_H03.fsa,106,106,165,169,223,223,286,286,96,96,239,239,141,153,254,258,382,403,,,,117,119,179,180,257,257
278,280__Inj_5_Set_4_Maf_H04.fsa,100,112,163,167,223,223,**,**,95,95,263,269,141,141,258,258,388,388,,,,117,129,179,180,257,257
279,281__Inj_5_Set_4_Maf_H05.fsa,106,108,163,165,223,223,286,286,95,95,239,269,145,153,254,254,391,393,407,,,119,119,180,180,257,257
280,282__Inj_5_Set_4_Maf_H06.fsa,100,106,165,169,220,223,286,,96,96,269,269,143,153,254,254,389,391,393,,,117,119,180,180,257,257
281,283__Inj_5_Set_4_Maf_H07.fsa,**,**,**,**,**,**,**,**,93,94,**,**,**,**,**,**,**,**,,405,,119,119,180,180,257,257
282,284__Inj_5_Set_4_Maf_H08.fsa,100,106,169,169,223,226,286,286,95,95,239,275,141,149,254,256,382,386,388,,,117,119,179,180,257,257
283,285__Inj_5_Set_4_Maf_H09.fsa,100,106,165,169,223,226,286,286,95,95,239,269,149,149,254,254,407,409,,409,,117,119,179,180,257,260
284,286__Inj_5_Set_4_Maf_H10.fsa,106,106,**,**,**,**,286,286,96,96,242,269,149,153,254,258,382,407,,395,,117,119,179,180,257,257
285,287__Inj_5_Set_4_Maf_H11.fsa,106,106,**,**,**,**,**,**,96,96,269,269,145,149,256,258,382,391,393,405,,119,129,179,180,257,257
286,288__Inj_5_Set_4_Maf_H12.fsa,106,112,**,**,**,**,286,286,95,95,239,239,145,149,254,258,388,405,,,,117,117,**,**,257,257
287,289__Inj_5_Set_5_Maf_A01.fsa,100,100,163,163,223,223,286,286,96,96,239,275,141,143,254,254,384,386,393,,,119,119,179,179,257,257
288,290__Inj_5_Set_5_Maf_A02.fsa,96,100,163,167,220,226,286,286,96,96,239,269,141,153,254,256,380,384,386,,,119,129,179,180,257,257
289,291__Inj_5_Set_5_Maf_A03.fsa,106,112,163,163,223,226,286,286,96,96,269,269,141,149,256,258,403,405,,,,119,119,179,179,257,257
290,292__Inj_5_Set_5_Maf_A04.fsa,96,106,169,169,223,223,286,,96,96,**,**,145,149,254,258,384,388,403,405,,119,129,180,180,257,257
291,293__Inj_5_Set_5_Maf_A05.fsa,106,106,163,165,223,226,286,286,96,96,269,275,141,149,254,254,384,388,,393,,119,119,180,180,257,257
292,294__Inj_5_Set_5_Maf_A06.fsa,92,106,163,163,223,226,286,286,96,96,239,269,153,153,254,256,OL,380,399,405,,117,119,179,180,257,257
293,295__Inj_5_Set_5_Maf_A07.fsa,106,106,169,169,223,223,286,286,96,96,239,239,141,149,254,258,403,405,,,,119,129,180,180,257,257
294,296__Inj_5_Set_5_Maf_A08.fsa,106,106,163,165,223,226,286,286,96,96,239,275,141,143,254,258,380,380,,,,119,119,179,180,257,257
295,297__Inj_5_Set_5_Maf_A09.fsa,106,112,163,165,223,226,286,286,96,96,239,239,149,149,254,258,380,391,393,,,117,129,180,180,257,257
296,298__Inj_5_Set_5_Maf_A10.fsa,106,112,159,163,223,223,286,286,96,96,239,269,141,153,258,258,380,407,409,405,,119,119,179,179,257,257
297,299__Inj_5_Set_5_Maf_A11.fsa,112,112,169,169,223,226,286,286,96,96,239,269,143,145,254,254,378,380,403,,,119,129,180,,257,257
298,300__Inj_5_Set_5_Maf_A12.fsa,100,106,163,163,223,226,**,**,96,96,269,269,149,149,254,258,384,386,,,,119,129,180,,257,257
299,301__Inj_5_Set_5_Maf_B01.fsa,100,106,159,165,220,226,286,286,96,96,239,269,141,149,254,258,384,386,393,,,117,119,180,,257,257
300,302__Inj_5_Set_5_Maf_B02.fsa,100,112,169,169,226,226,286,286,96,96,275,275,141,149,254,254,386,393,395,,,117,119,**,**,257,260
301,303__Inj_5_Set_5_Maf_B03.fsa,100,112,165,169,223,223,286,286,96,96,269,275,143,149,254,258,380,403,405,,,117,129,**,**,257,
302,304__Inj_5_Set_5_Maf_B04.fsa,106,106,169,169,223,223,286,286,96,96,239,269,145,149,254,258,380,386,388,,,119,119,**,**,257,257
303,305__Inj_5_Set_5_Maf_B05.fsa,100,106,159,163,220,223,286,286,96,96,269,269,141,141,256,258,380,391,393,,,119,119,**,**,257,
304,306__Inj_5_Set_5_Maf_B06.fsa,100,108,165,169,226,226,286,286,96,96,269,269,141,149,254,258,391,393,,,,119,129,**,**,257,
305,307__Inj_5_Set_5_Maf_B07.fsa,106,106,169,169,223,223,286,,96,96,239,239,149,153,254,256,391,393,,,,117,119,180,,257,257
306,308__Inj_5_Set_5_Maf_B08.fsa,100,100,**,**,**,**,**,**,96,96,**,**,143,143,**,**,**,**,,,,119,129,**,**,257,
307,309__Inj_5_Set_5_Maf_B09.fsa,106,106,163,163,223,226,286,286,96,96,239,269,141,141,254,258,382,403,405,,,117,117,180,180,257,257
308,310__Inj_5_Set_5_Maf_B10.fsa,100,106,163,169,226,226,286,286,96,96,239,269,141,153,254,258,380,380,,,,119,129,**,**,257,
309,311__Inj_5_Set_5_Maf_B11.fsa,112,112,165,169,223,223,286,286,96,96,269,275,141,145,258,258,380,407,409,,,119,129,**,**,257,
310,312__Inj_5_Set_5_Maf_B12.fsa,106,106,167,167,223,226,286,286,96,96,269,269,141,149,**,**,382,384,386,,,119,119,180,,257,
311,313__Inj_5_Set_5_Maf_C01.fsa,100,100,163,163,223,226,286,286,96,96,239,275,141,141,254,258,380,380,,,,119,129,**,**,257,
312,314__Inj_5_Set_5_Maf_C02.fsa,100,112,169,169,223,223,286,286,96,96,239,239,143,143,254,258,380,391,393,393,,117,119,180,180,257,257
313,315__Inj_5_Set_5_Maf_C03.fsa,106,106,165,165,226,226,286,286,96,96,239,269,145,153,254,254,380,380,,,,117,129,180,,257,
314,316__Inj_5_Set_5_Maf_C04.fsa,100,112,167,167,223,226,286,286,96,96,239,269,141,153,258,258,380,391,393,,,117,129,180,,257,260
315,317__Inj_5_Set_5_Maf_C05.fsa,106,106,165,169,223,226,286,286,96,96,239,269,141,149,254,256,380,386,388,,,117,119,180,180,257,257
316,318__Inj_5_Set_5_Maf_C06.fsa,100,100,163,169,223,223,286,286,96,96,239,269,143,143,254,258,393,395,,,,117,129,180,,257,
317,319__Inj_5_Set_5_Maf_C07.fsa,**,**,163,165,223,223,**,**,96,96,269,269,145,153,**,**,**,**,,,,129,129,180,180,257,257
318,320__Inj_5_Set_5_Maf_C08.fsa,106,112,167,169,223,223,286,286,96,96,269,275,141,153,254,256,380,382,393,,,117,119,180,,257,
319,321__Inj_5_Set_5_Maf_C09.fsa,106,106,163,163,220,223,286,286,96,96,239,239,141,145,254,258,386,388,393,,,119,129,180,,257,
320,322__Inj_5_Set_5_Maf_C10.fsa,100,100,165,169,223,226,286,286,96,96,239,239,141,143,254,254,391,393,,,,119,119,180,,257,
321,323__Inj_5_Set_5_Maf_C11.fsa,108,108,159,169,223,223,286,286,96,96,239,239,141,143,256,256,384,388,403,,,119,129,180,,257,
322,324__Inj_5_Set_5_Maf_C12.fsa,100,106,163,169,223,223,286,,96,96,239,239,149,149,254,258,378,380,391,,,119,129,180,,257,257
323,325__Inj_5_Set_5_Maf_D01.fsa,106,112,159,163,223,226,286,286,96,96,239,239,143,145,**,**,386,391,393,,,117,117,180,180,257,257
324,326__Inj_5_Set_5_Maf_D02.fsa,106,106,163,169,226,226,286,286,96,96,239,269,141,149,254,256,386,393,395,,,119,119,**,**,257,
325,327__Inj_5_Set_5_Maf_D03.fsa,106,112,163,163,223,223,286,286,96,96,239,239,141,149,254,260,382,386,388,,,117,119,180,180,257,257
326,328__Inj_5_Set_5_Maf_D04.fsa,106,112,167,169,223,223,286,286,96,96,239,239,141,141,254,256,380,386,388,,,**,**,**,**,**,**
327,329_Shoem_set5_MAF_inj5_D05_F01.fsa,100,112,163,169,223,226,286,286,96,96,269,275,141,145,254,258,380,391,395,,,119,129,180,,257,
328,330__Inj_5_Set_5_Maf_D06.fsa,106,112,163,163,220,223,286,286,96,96,239,269,145,149,256,258,386,388,,,,119,119,180,,257,
329,331__Inj_5_Set_5_Maf_D07.fsa,106,106,163,169,223,226,286,286,96,96,269,269,143,153,254,258,386,403,405,,,119,129,180,,257,
330,332__Inj_5_Set_5_Maf_D08.fsa,92,112,165,169,223,223,286,286,96,96,269,269,143,145,254,258,382,391,393,,,129,129,180,180,257,257
331,333__Inj_5_Set_5_Maf_D09.fsa,100,112,163,163,223,223,286,286,96,96,**,**,141,145,254,260,**,**,,,,117,117,180,180,257,257
332,334__Inj_5_Set_5_Maf_D10.fsa,106,106,163,169,223,226,286,286,96,96,269,269,141,143,254,256,386,388,403,,,119,119,180,180,257,257
333,335__Inj_5_Set_5_Maf_D11.fsa,**,**,163,169,**,**,**,**,96,96,**,**,**,**,256,260,OL,,,,,117,129,180,180,257,257
334,336__Inj_5_Set_5_Maf_D12.fsa,106,106,163,163,223,223,286,286,96,96,239,269,141,153,254,256,393,395,,,,117,119,180,180,257,257
335,337__Inj_5_Set_5_Maf_E01.fsa,106,112,163,165,223,223,286,286,96,96,239,269,149,149,254,254,380,382,,,,119,119,**,**,257,257
336,338__Inj_5_Set_5_Maf_E02.fsa,106,106,163,169,223,226,286,286,96,96,239,269,141,149,254,258,380,403,405,,,117,119,180,180,257,257
337,339__Inj_5_Set_5_Maf_E03.fsa,100,106,165,169,223,223,286,286,96,96,269,275,141,149,254,258,391,393,,,,117,119,180,180,257,257
338,340__Inj_5_Set_5_Maf_E04.fsa,106,112,169,169,220,226,286,286,96,96,269,275,141,141,254,254,382,393,395,,,119,129,180,,257,
339,341__Inj_5_Set_5_Maf_E05.fsa,100,112,163,163,223,223,286,286,96,96,263,275,141,149,254,258,384,386,388,,,117,127,180,180,257,257
340,342_SHOEM_SET5_MAF_INJ5_E06_F12.fsa,100,100,163,169,223,226,286,286,96,96,239,269,149,153,254,258,391,403,,,,117,119,180,180,257,257
341,343__Inj_5_Set_5_Maf_E07.fsa,106,106,159,163,223,226,286,286,96,96,239,269,141,149,254,258,393,395,403,,,119,119,180,,257,257
342,344__Inj_5_Set_5_Maf_E08.fsa,100,106,163,169,223,226,286,286,96,96,239,269,153,153,254,258,382,391,393,,,119,129,180,180,257,257
343,345__Inj_5_Set_5_Maf_E09.fsa,106,106,159,163,220,223,286,286,96,96,239,269,141,141,256,258,388,391,393,,,117,119,180,180,257,260
344,346__Inj_5_Set_5_Maf_E10.fsa,106,106,169,169,220,223,286,286,96,96,239,269,143,149,254,258,386,388,393,,,119,129,180,,257,257
345,347__Inj_5_Set_5_Maf_E11.fsa,106,106,169,169,223,226,**,**,96,96,**,**,149,153,**,**,OL,380,386,,,119,119,180,180,257,257
346,348__Inj_5_Set_5_Maf_E12.fsa,106,106,163,163,220,223,286,286,96,96,269,269,141,149,254,256,380,384,386,,,119,119,180,180,257,257
347,349__Inj_5_Set_5_Maf_F01.fsa,106,112,163,169,220,226,286,286,96,96,239,269,141,149,254,256,378,380,393,,,129,129,180,180,257,257
348,350__Inj_5_Set_5_Maf_F02.fsa,106,112,163,163,220,220,286,286,96,96,239,269,149,153,254,254,380,380,,,,119,129,180,180,257,257
349,351__Inj_5_Set_5_Maf_F03.fsa,106,106,163,163,223,226,286,286,96,96,239,269,141,143,254,256,380,380,,,,119,129,180,180,257,257
350,352__Inj_5_Set_5_Maf_F04.fsa,106,106,165,169,223,223,286,286,96,96,239,239,141,153,254,258,382,391,393,,,119,119,180,180,257,257
351,353__Inj_5_Set_5_Maf_F05.fsa,100,106,163,163,220,223,286,286,96,96,239,269,141,149,254,254,382,386,388,,,117,129,180,180,257,257
352,354__Inj_5_Set_5_Maf_F06.fsa,100,112,163,167,223,223,286,286,96,96,269,275,149,153,254,258,382,393,395,,,119,119,180,180,257,
353,355__Inj_5_Set_5_Maf_F07.fsa,106,106,163,163,223,226,286,286,96,96,239,239,141,141,254,254,391,393,403,,,119,119,180,,257,
354,356__Inj_5_Set_5_Maf_F08.fsa,108,112,163,167,223,223,286,286,96,96,269,275,141,153,254,256,382,384,,405,,117,117,180,180,257,257
